,Hotgas_mean,Condensor_mean,SwitchValve1_mean,OutTemp_mean
2018-04-15 21:00:00,52.41997593261136,3.61227436823104,0.3103448275862069,9.232653061224482
2018-04-15 23:00:00,52.566128515649815,3.442712920954877,0.3103448275862069,9.203122448979585
2018-04-16 01:00:00,52.60880447585399,3.319817432273256,0.32142857142857145,9.151020408163259
2018-04-16 02:00:00,52.656595995288626,3.287661955241454,0.3509852216748769,9.146938775510197
2018-04-16 03:00:00,52.96367491166084,3.276325088339216,0.3333333333333333,9.149999999999993
2018-04-16 04:00:00,52.844922047110714,3.2993114161441492,0.3225806451612903,9.158163265306117
2018-04-16 05:00:00,52.384997881715,3.2317273555329535,0.2857142857142857,9.193813775510197
2018-04-16 06:00:00,51.82347176326049,3.1464586510760824,0.2264957264957265,9.250807823129245
2018-04-16 07:00:00,51.35464736331289,3.039271502518827,0.23076923076923078,9.32604166666666
2018-04-16 09:00:00,50.12726190476197,2.8966666666666607,0.17391304347826086,9.414583333333326
2018-04-16 11:00:00,49.678753549318124,2.7413780663780596,0.05555555555555555,9.560416666666658
2018-04-16 12:00:00,49.71980286738356,2.6770011947431236,0.05263157894736842,9.631249999999993
2018-04-16 13:00:00,49.72801672640389,2.629838709677412,0.05263157894736842,9.742708333333326
2018-04-16 15:00:00,49.713959013294854,2.6110612937389623,0.05,9.90212765957446
2018-04-16 16:00:00,49.732037979724595,2.6081783670536427,0.047619047619047616,9.988297872340418
2018-04-16 17:00:00,49.78659152969602,2.6010850443732543,0.045454545454545456,10.138297872340418
2018-04-16 18:00:00,49.78430656934313,2.637621654501211,0.045454545454545456,10.209574468085098
2018-04-16 19:00:00,49.807268856447756,2.6348844282238386,0.045454545454545456,10.227659574468078
2018-04-16 20:00:00,49.79923965936746,2.6406630170316236,0.045454545454545456,10.210638297872332
2018-04-16 21:00:00,49.76691204172962,2.661505161505156,0.045454545454545456,10.17765957446808
2018-04-16 22:00:00,49.7749910875824,2.662613967540969,0.043478260869565216,10.147872340425527
2018-04-17 00:00:00,50.20900488400496,2.6978327228327177,0.06340579710144928,10.17234042553191
2018-04-17 02:00:00,53.05436507936515,2.8770146520146476,0.043478260869565216,10.265957446808507
2018-04-17 03:00:00,52.95733125942691,2.8667427547942226,0.043478260869565216,10.269148936170208
2018-04-17 04:00:00,52.924067021445005,2.8548810286296757,0.043478260869565216,10.2595744680851
2018-04-17 05:00:00,52.92000000000007,2.8582727272727237,0.043478260869565216,10.211702127659567
2018-04-17 06:00:00,52.93936418533165,2.8763797760210763,0.043478260869565216,10.121276595744673
2018-04-17 07:00:00,52.98962693446796,2.8785275887108366,0.045454545454545456,10.014428191489355
2018-04-17 09:00:00,53.10850010464086,2.8772123903451328,0.047619047619047616,9.80744680851063
2018-04-17 11:00:00,53.16136329282207,2.8789341160880677,0.045454545454545456,9.593749999999991
2018-04-17 12:00:00,53.131146057882965,2.896388917746661,0.045454545454545456,9.543749999999992
2018-04-17 13:00:00,53.12639718550073,2.8957342068583323,0.045454545454545456,9.495833333333326
2018-04-17 14:00:00,53.12750922006078,2.8851895739725824,0.045454545454545456,9.39893617021276
2018-04-17 17:00:00,53.16651360149075,2.8618183431416946,0.05,9.443154761904754
2018-04-17 18:00:00,53.11587343786918,2.842289627410483,0.05,9.35153061224489
2018-04-17 19:00:00,52.75924223707588,2.9082073522594087,0.07500000000000001,9.52406462585033
2018-04-17 20:00:00,52.185793841549604,3.3018446743080956,0.15,9.626999999999992
2018-04-17 21:00:00,52.140720910068495,3.3651864382286494,0.14285714285714285,9.66599999999999
2018-04-17 22:00:00,52.14831489478615,3.3552049716359735,0.15,9.70499999999999
2018-04-18 02:00:00,49.00920616101004,3.0934838366240722,0.10526315789473684,9.728367346938764
2018-04-18 03:00:00,48.870459410699176,3.085609573017784,0.1111111111111111,9.744999999999989
2018-04-18 04:00:00,48.905784187176636,3.0646534911216836,0.1111111111111111,9.83265306122448
2018-04-18 05:00:00,48.92755747126437,3.0560057471264277,0.1111111111111111,9.951020408163256
2018-04-18 06:00:00,48.92462643678163,3.039597701149416,0.10526315789473684,10.11326530612244
2018-04-18 07:00:00,48.8476269917888,3.0435075007321655,0.1111111111111111,10.248979591836726
2018-04-18 08:00:00,48.73932054105067,3.050424661843337,0.10526315789473684,10.32857142857142
2018-04-18 09:00:00,48.627797202797225,3.073881118881109,0.125,10.461458333333326
2018-04-18 10:00:00,49.06430652680657,3.082517482517473,0.1396103896103896,10.56666666666666
2018-04-18 11:00:00,49.471487603305825,3.1394469167196335,0.1570048309178744,10.683333333333326
2018-04-18 12:00:00,49.755701754386,3.145526315789464,0.16666666666666666,10.808333333333326
2018-04-18 13:00:00,49.77438596491231,3.1512865497075926,0.16,10.889583333333324
2018-04-18 14:00:00,49.76777777777783,3.152865497076014,0.16666666666666666,11.101041666666658
2018-04-18 15:00:00,49.64298245614038,3.256725146198821,0.17615384615384616,11.355208333333326
2018-04-18 17:00:00,48.10654970760237,4.521315789473674,0.2264957264957265,11.898958333333326
2018-04-18 18:00:00,47.170521408416185,5.292967427309524,0.21428571428571427,12.058333333333323
2018-04-18 19:00:00,46.31517077511835,6.01007993152125,0.2222222222222222,12.011546985815594
2018-04-18 20:00:00,46.48188310199978,5.845160215564605,0.15384615384615385,11.922340425531907
2018-04-18 23:00:00,46.427886777731906,5.974765592730272,0.16,11.88936170212765
2018-04-19 02:00:00,46.38053481609501,6.066874918880039,0.16,11.743617021276588
2018-04-19 03:00:00,46.3888830532213,6.109656642377223,0.15384615384615385,11.654255319148929
2018-04-19 05:00:00,46.39451593137258,6.185202205882342,0.16,11.456382978723397
2018-04-19 06:00:00,46.4745710784314,6.224448529411756,0.20833333333333334,11.410638297872334
2018-04-19 07:00:00,46.97941825331532,6.304025631231505,0.2497435897435897,11.41489361702127
2018-04-19 08:00:00,47.62865425016161,6.40772406719097,0.2962962962962963,11.453568262411341
2018-04-19 09:00:00,48.06741551441259,6.456149762159972,0.3093565651036915,11.54166666666666
2018-04-19 11:00:00,47.223645089703474,6.533220034223675,0.3076923076923077,11.731738945578225
2018-04-19 13:00:00,47.042496902345604,6.591572580041052,0.2916666666666667,11.999999999999993
2018-04-19 14:00:00,46.87678292915519,6.847420523515404,0.34782608695652173,12.160926870748291
2018-04-19 17:00:00,46.78716974739941,7.199950766770972,0.36363636363636365,12.589583333333323
2018-04-19 18:00:00,46.71518016437073,7.333224142805602,0.42857142857142855,12.775595238095228
2018-04-19 19:00:00,46.75351823392105,7.453329853293011,0.47619047619047616,12.856122448979583
2018-04-19 20:00:00,45.993751511721264,8.144600252517913,0.5,13.01979166666666
2018-04-19 21:00:00,44.82460392902407,9.032565137046594,0.5335968379446641,13.092857142857135
2018-04-19 23:00:00,42.53213521148901,10.601208756403839,0.5,13.502083333333328
2018-04-20 00:00:00,41.84178335743303,11.012242115637212,0.5,13.610267857142851
2018-04-20 01:00:00,41.99775534060487,10.936010192822494,0.48,13.772406462585025
2018-04-20 02:00:00,42.10896145358514,10.920523003943252,0.48,13.85816326530611
2018-04-20 03:00:00,42.218594480730935,10.894158469325312,0.48,14.070386904761893
2018-04-20 05:00:00,42.522557970024174,10.894479067012867,0.52,14.357142857142847
2018-04-20 06:00:00,43.058257824244926,10.911633866338638,0.5,14.496938775510195
2018-04-20 07:00:00,43.33797993927655,10.892456509920466,0.5,14.69468537414965
2018-04-20 08:00:00,43.33840261196733,10.85206931481077,0.4707692307692308,14.90408163265305
2018-04-20 09:00:00,42.90145449222126,11.029532610663795,0.4807692307692308,15.170408163265297
2018-04-20 11:00:00,41.59927755942358,12.167560493034923,0.5416666666666666,15.722448979591826
2018-04-20 12:00:00,40.740320512820546,13.001153846153827,0.56,16.08829787234042
2018-04-20 14:00:00,38.9827905491699,14.42381864623242,0.6,16.62978723404254
2018-04-20 16:00:00,38.20592739720194,15.017348313576951,0.5833333333333334,16.83510638297871
2018-04-20 19:00:00,39.0816599732263,14.411546184738924,0.5652173913043478,16.471276595744666
2018-04-20 21:00:00,39.13206157965201,14.473293172690726,0.5434782608695652,16.368085106382964
2018-04-20 23:00:00,40.015662650602486,13.846653279785786,0.5454545454545454,16.185106382978702
2018-04-21 00:00:00,40.949330655957255,13.344176706827284,0.5217391304347826,16.0787234042553
2018-04-21 04:00:00,40.741963479415745,13.386279150066379,0.6,15.669148936170195
2018-04-21 05:00:00,40.506839309429026,13.400498007968105,0.5714285714285714,15.536170212765938
2018-04-21 06:00:00,40.252689243027966,13.464774236387761,0.5811688311688312,15.3787234042553
2018-04-21 07:00:00,40.03057768924311,13.504714475431586,0.5714285714285714,15.155319148936151
2018-04-21 08:00:00,39.7301680550526,13.541491053965933,0.5454545454545454,14.847872340425514
2018-04-21 09:00:00,39.68921637426909,13.359358704453422,0.5238095238095238,14.493617021276574
2018-04-21 11:00:00,41.24579984193158,11.90694647949568,0.5,13.696054964538988
2018-04-21 12:00:00,41.749345371686694,11.429463207168412,0.45,13.51326530612243
2018-04-21 13:00:00,42.74224691793662,10.576828098897044,0.4,12.929528061224472
2018-04-21 14:00:00,43.85456464706468,9.65880964755963,0.35,12.494600340136039
2018-04-21 15:00:00,45.07528066528071,8.6584765122265,0.3333333333333333,12.047937925170054
2018-04-21 17:00:00,47.165361891796216,7.035009837471315,0.2857142857142857,11.41632653061223
2018-04-21 18:00:00,47.448901296938566,6.851660529627391,0.23809523809523808,11.128039965986378
2018-04-21 19:00:00,48.19154670366134,6.3226141151976485,0.19047619047619047,10.942857142857129
2018-04-21 20:00:00,49.48201342922082,5.407996980706362,0.18181818181818182,10.739647108843524
2018-04-21 21:00:00,50.62264494921315,4.566757440570573,0.13636363636363635,10.590965136054407
2018-04-21 22:00:00,51.802370957906284,3.731428714632966,0.13636363636363635,10.466666666666653
2018-04-21 23:00:00,52.311011076861426,3.4645468385835465,0.13043478260869565,10.34285714285713
2018-04-22 00:00:00,52.2489229088874,3.4872817624405674,0.13043478260869565,10.237457482993182
2018-04-22 02:00:00,52.10533961523361,3.559888040999405,0.13043478260869565,10.06628401360543
2018-04-22 03:00:00,52.11229836843883,3.5508957120810294,0.125,9.992687074829918
2018-04-22 04:00:00,52.20106933807794,3.487621257832425,0.1225,9.94583333333332
2018-04-22 05:00:00,52.277907673860916,3.4266486810551364,0.16,9.876041666666655
2018-04-22 06:00:00,52.16802007299271,3.3523266423357483,0.08333333333333333,9.814893617021264
2018-04-22 07:00:00,52.02925359312221,3.3228110089423777,0.09444444444444444,9.743617021276584
2018-04-22 08:00:00,51.87977019380184,3.2689096141919056,0.08333333333333333,9.641518912529538
2018-04-22 09:00:00,51.89168130995575,3.2414366534307764,0.08,9.521874999999987
2018-04-22 10:00:00,51.87654247109299,3.224477558904043,0.08,9.401041666666654
2018-04-22 12:00:00,51.95037082090726,3.1504179092763898,0.08,9.253124999999986
2018-04-22 14:00:00,51.8637076204678,3.1244637157955135,0.08695652173913043,9.222916666666652
2018-04-22 16:00:00,51.64460216868105,3.19901245225761,0.08695652173913043,9.28020833333332
2018-04-22 19:00:00,51.002771782730825,3.3912245592005257,0.09090909090909091,9.364583333333318
2018-04-22 20:00:00,50.9010969846004,3.4208242862623863,0.09090909090909091,9.453124999999984
2018-04-22 21:00:00,50.878267867576966,3.408715940448062,0.09090909090909091,9.523958333333319
2018-04-22 23:00:00,50.96101115659947,3.2946047008546815,0.09523809523809523,9.628124999999985
2018-04-23 00:00:00,50.908353758170016,3.2917759732097767,0.09523809523809523,9.66979166666665
2018-04-23 01:00:00,51.00489580789588,3.207444444444424,0.1158008658008658,9.691850907029464
2018-04-23 02:00:00,51.41037037037044,3.180555555555536,0.1551383399209486,9.753061224489782
2018-04-23 03:00:00,51.79288840096551,3.207460611435711,0.17391304347826086,9.793877551020394
2018-04-23 04:00:00,52.23674326274416,3.188934524869632,0.21739130434782608,9.91979166666665
2018-04-23 05:00:00,52.26819846819851,3.2271062271062076,0.20416666666666666,10.02339852607708
2018-04-23 07:00:00,51.7250435031037,3.1042963102442034,0.17391304347826086,10.148999999999983
2018-04-23 10:00:00,51.53902519619997,2.995177750240927,0.14285714285714285,10.572340425531898
2018-04-23 11:00:00,51.47670384138791,2.9934324659231515,0.1396103896103896,10.705304373522443
2018-04-23 12:00:00,51.42682775712518,2.9777881040891994,0.13043478260869565,10.844791666666652
2018-04-23 14:00:00,51.40922839506174,2.9290123456789927,0.13043478260869565,10.890624999999988
2018-04-23 15:00:00,51.35834914748851,2.912932484418038,0.13043478260869565,10.709374999999985
2018-04-23 17:00:00,51.36688432835823,2.7734763681591823,0.13043478260869565,10.485416666666652
2018-04-23 18:00:00,51.46797263681595,2.6742226368159003,0.125,10.406249999999986
2018-04-23 19:00:00,51.46318407960203,2.636256218905453,0.125,10.343749999999986
2018-04-23 21:00:00,51.35569029850749,2.554259950248736,0.125,10.280208333333317
2018-04-23 22:00:00,51.31147815753945,2.5273659583125063,0.125,10.249999999999984
2018-04-23 23:00:00,51.14600137471963,2.5789058457741234,0.125,10.243749999999984
2018-04-24 00:00:00,51.4260147601476,2.6312115621156003,0.14250000000000002,10.255208333333318
2018-04-24 02:00:00,53.66791819291822,2.857326007325986,0.125,10.280851063829772
2018-04-24 03:00:00,53.36810880725118,2.816903736976707,0.08695652173913043,10.24758421985814
2018-04-24 04:00:00,52.840242424242454,2.8277272727272504,0.08695652173913043,10.194791666666651
2018-04-24 05:00:00,52.70033333333338,2.8042121212120983,0.047619047619047616,10.166312056737574
2018-04-24 06:00:00,52.759455872594614,2.853948241539459,0.06926406926406926,10.147872340425515
2018-04-24 07:00:00,53.097293187347994,2.936678832116765,0.14251207729468598,10.084042553191473
2018-04-24 08:00:00,53.35480535279809,3.0151763990267404,0.1924976258309592,9.991489361702111
2018-04-24 09:00:00,53.400319776852136,3.0498734178148723,0.18518518518518517,9.958758503401345
2018-04-24 10:00:00,53.291942335162815,3.1002562463974894,0.18518518518518517,9.944999999999983
2018-04-24 11:00:00,53.326619552414655,3.1083038869257713,0.17857142857142858,9.866285714285699
2018-04-24 12:00:00,53.3581272084806,3.114016489988197,0.18518518518518517,9.77857142857141
2018-04-24 13:00:00,53.38345111896354,3.114134275618348,0.18518518518518517,9.694897959183656
2018-04-24 14:00:00,53.378533568904665,3.112249705535899,0.17857142857142858,9.568367346938757
2018-04-24 15:00:00,53.36068622171529,3.0997876970042255,0.18518518518518517,9.503061224489777
2018-04-24 16:00:00,53.38137426900591,3.1003508771929558,0.17857142857142858,9.520408163265287
2018-04-24 17:00:00,53.39996720354027,3.1035472965383737,0.1724137931034483,9.412244897959166
2018-04-24 19:00:00,53.39299437499576,3.1066608115589105,0.17857142857142858,9.304081632653045
2018-04-24 20:00:00,53.38191489361705,3.115336879432595,0.17857142857142858,9.264285714285698
2018-04-24 21:00:00,53.40836288416079,3.1175236406619096,0.17857142857142858,9.236734693877535
2018-04-24 22:00:00,53.68410165484639,3.1402482269503262,0.1931034482758621,9.225510204081617
2018-04-24 23:00:00,53.928185832304194,3.1199717288308846,0.1935483870967742,9.208163265306105
2018-04-25 00:00:00,53.70299295774652,3.0465669014084225,0.1935483870967742,9.180612244897942
2018-04-25 01:00:00,52.55442097026607,2.9547339593113957,0.16666666666666666,9.15510204081631
2018-04-25 04:00:00,50.959577922077955,2.802954545454518,0.17857142857142858,9.103585600907012
2018-04-25 05:00:00,51.0315773809524,2.7963095238094966,0.17857142857142858,9.070408163265288
2018-04-25 09:00:00,50.49380189798341,2.493149466192144,0.05,8.97916666666665
2018-04-25 10:00:00,50.55836298932385,2.45960854092524,0.047619047619047616,8.927083333333318
2018-04-25 11:00:00,50.597716488730754,2.426245551601398,0.05,8.863541666666652
2018-04-25 12:00:00,50.612396204033246,2.416992882562252,0.05,8.813541666666652
2018-04-25 16:00:00,50.67974910394267,2.4306152927120417,0.058823529411764705,9.29895833333332
2018-04-25 17:00:00,50.723790215907165,2.4354238137907247,0.05555555555555555,9.488541666666656
2018-04-25 18:00:00,50.76119301813256,2.4595841806473238,0.05555555555555555,9.535416666666656
2018-04-25 19:00:00,50.758333228170294,2.4847195931450248,0.05555555555555555,9.555208333333322
2018-04-25 20:00:00,50.888475177305004,2.514716312056712,0.10818713450292397,9.568749999999987
2018-04-25 21:00:00,51.262647754137156,2.564893617021252,0.12763157894736843,9.57812499999999
2018-04-25 22:00:00,51.601979905437396,2.6113475177304717,0.18015873015873018,9.579166666666655
2018-04-25 23:00:00,51.87671394799057,2.6547872340425287,0.23809523809523808,9.584374999999987
2018-04-26 00:00:00,52.016282505910205,2.669089834515343,0.22727272727272727,9.591666666666654
2018-04-26 01:00:00,52.03406396876067,2.6951434501392915,0.22727272727272727,9.60312499999999
2018-04-26 02:00:00,52.10849271064992,2.6853094885099833,0.22727272727272727,9.576530612244888
2018-04-26 03:00:00,52.12274853801176,2.693596491228046,0.21739130434782608,9.586734693877542
2018-04-26 04:00:00,52.096776878092726,2.6972630147629917,0.20833333333333334,9.612563775510193
2018-04-26 05:00:00,52.08684404776516,2.6869209299472225,0.20833333333333334,9.610501700680262
2018-04-26 07:00:00,52.113747392958,2.7026856622909037,0.20833333333333334,9.631249999999989
2018-04-26 09:00:00,52.09298599756754,2.7336851399762825,0.20833333333333334,9.68958333333332
2018-04-26 13:00:00,52.02939151426501,2.7440178672901996,0.22727272727272727,9.94409013605441
2018-04-26 14:00:00,51.99452032289421,2.7682559373146356,0.21739130434782608,9.845833333333319
2018-04-26 15:00:00,52.000164432065866,2.7733109759356562,0.20833333333333334,9.687755102040803
2018-04-26 16:00:00,52.01761470513481,2.741179672936772,0.2,9.369387755102025
2018-04-26 17:00:00,52.01761904761914,2.707053571428554,0.20416666666666666,8.994557823129238
2018-04-26 19:00:00,52.05259856630832,2.6528673835125267,0.2,8.813265306122435
2018-04-26 20:00:00,51.95101553166078,2.617443249701297,0.2,8.803061224489785
2018-04-26 21:00:00,51.66370176586013,2.5394702419882105,0.19112318840579712,8.794897959183661
2018-04-26 22:00:00,51.588369304556444,2.4830935251798394,0.15217391304347827,8.781632653061212
2018-04-26 23:00:00,51.61693645083941,2.44985011990406,0.13636363636363635,8.770408163265296
2018-04-27 00:00:00,51.722541966426924,2.433423261390871,0.17786561264822134,8.76938775510203
2018-04-27 01:00:00,51.74062588638774,2.4115424864409385,0.17391304347826086,8.770408163265296
2018-04-27 02:00:00,51.72756703727935,2.3950948332243134,0.17391304347826086,8.774489795918358
2018-04-27 03:00:00,51.74022781774588,2.3553956834532213,0.16666666666666666,8.781632653061216
2018-04-27 04:00:00,51.73929233377336,2.3295170624248716,0.16666666666666666,8.792857142857136
2018-04-27 05:00:00,51.70646811071007,2.298435619735242,0.17391304347826086,8.813265306122442
2018-04-27 07:00:00,51.675571600481426,2.2084837545126197,0.17391304347826086,8.848979591836727
2018-04-27 08:00:00,51.71446434909842,2.154771056800753,0.16666666666666666,8.860204081632647
2018-04-27 10:00:00,51.715658362989394,2.0960854092526517,0.16666666666666666,8.885714285714279
2018-04-27 11:00:00,51.685379596678594,2.093623962040315,0.16,8.9204081632653
2018-04-27 12:00:00,51.67737247924086,2.0899762752075755,0.15384615384615385,8.940816326530607
2018-04-27 14:00:00,51.66646391331281,2.101371670774476,0.16,9.121428571428567
2018-04-27 15:00:00,51.689517078916445,2.1058009422850232,0.16,9.345918367346933
2018-04-27 16:00:00,51.66022661772988,2.1277815748644837,0.15384615384615385,9.593877551020402
2018-04-27 17:00:00,51.63010665447049,2.1603082266161935,0.16,9.930208333333326
2018-04-27 18:00:00,51.60809447872953,2.1801549332247903,0.16,10.047959183673463
2018-04-27 21:00:00,51.44114570463727,2.2788722098673753,0.16666666666666666,10.172278911564618
2018-04-27 22:00:00,51.32348601844996,2.2562182892677516,0.14251207729468598,10.21685799319727
2018-04-27 23:00:00,51.176285108310786,2.296268326332244,0.13043478260869565,10.269430272108835
2018-04-28 00:00:00,51.413879622765954,2.3552011778271784,0.161231884057971,10.305442176870738
2018-04-28 02:00:00,51.52385842227958,2.4102328957591928,0.16666666666666666,10.362499999999988
2018-04-28 03:00:00,51.5427044738888,2.4660887212202818,0.17391304347826086,10.345620748299307
2018-04-28 04:00:00,51.54130870724184,2.5215413613499553,0.16666666666666666,10.352806122448968
2018-04-28 05:00:00,51.520200822157946,2.589706965878185,0.16666666666666666,10.353826530612231
2018-04-28 06:00:00,51.51494821266794,2.6716885964912085,0.16666666666666666,10.360034013605429
2018-04-28 08:00:00,51.47842661230552,2.7566536940943718,0.16666666666666666,10.467304421768693
2018-04-28 10:00:00,51.484822620270386,2.850670970894413,0.16666666666666666,10.60397534013604
2018-04-28 11:00:00,51.473737329750094,2.8933385797707127,0.16666666666666666,10.649999999999984
2018-04-28 14:00:00,51.56256693780725,2.9545785671919798,0.18181818181818182,10.704485544217674
2018-04-28 15:00:00,51.554105342314976,2.9536232206405484,0.17391304347826086,10.616390306122437
2018-04-28 18:00:00,51.545156398542964,2.9605885557322082,0.2,10.140624999999986
2018-04-28 19:00:00,51.57017049039661,2.9543437613050094,0.19047619047619047,10.151020408163252
2018-04-28 20:00:00,51.57748793274073,2.9525197520860584,0.18181818181818182,10.199213435374133
2018-04-28 21:00:00,51.585427681748946,2.9495750720216694,0.18181818181818182,10.224489795918352
2018-04-28 22:00:00,51.32156943738358,2.967374067954562,0.17786561264822134,10.244897959183657
2018-04-28 23:00:00,51.416963544314605,2.931080854939818,0.2206851119894598,10.249999999999986
2018-04-29 00:00:00,51.324055350788086,2.922747097949479,0.21739130434782608,10.252721088435361
2018-04-29 01:00:00,51.627841679376466,2.972964222165713,0.2025142731664471,10.258949829931957
2018-04-29 02:00:00,51.89211976505217,3.013175484401404,0.2,10.277614795918351
2018-04-29 03:00:00,51.86265301837961,3.017515410054607,0.2,10.311522108843523
2018-04-29 04:00:00,51.87594408227938,3.007380593719949,0.20416666666666666,10.286394557823114
2018-04-29 05:00:00,51.9137992831542,2.9898148148147956,0.19230769230769232,10.309183673469374
2018-04-29 06:00:00,51.91974313022708,2.99094982078851,0.19230769230769232,10.343877551020395
2018-04-29 07:00:00,51.913769414575945,3.00227001194741,0.19230769230769232,10.357142857142843
2018-04-29 09:00:00,51.87578219013247,3.049037304452444,0.19230769230769232,10.335714285714273
2018-04-29 10:00:00,51.897545636959926,3.023257249773157,0.18518518518518517,10.322448979591822
2018-04-29 11:00:00,51.915354090354214,3.070146520146498,0.19230769230769232,10.266666666666653
2018-04-29 12:00:00,51.92305353387484,3.06227428353187,0.18187830687830686,10.222916666666652
2018-04-29 13:00:00,51.92854993983165,3.0518351383874656,0.1724137931034483,10.182291666666654
2018-04-29 15:00:00,51.87364620938637,3.113688327316467,0.17857142857142858,10.313541666666655
2018-04-29 16:00:00,51.863567990373134,3.1404632972322317,0.1724137931034483,10.345833333333323
2018-04-29 17:00:00,51.89046329723234,3.158363417569175,0.16666666666666666,10.339583333333323
2018-04-29 18:00:00,51.91049939831536,3.174729241877237,0.16666666666666666,10.316666666666656
2018-04-29 20:00:00,51.878138679607325,3.21101486335651,0.1724137931034483,10.264583333333324
2018-04-29 21:00:00,51.88049609451927,3.2417185428289934,0.16666666666666666,10.258333333333324
2018-04-29 22:00:00,51.85703734089409,3.2752717620799725,0.1724137931034483,10.267708333333324
2018-04-29 23:00:00,51.39911800486627,3.2868004866179867,0.14814814814814814,10.294791666666658
2018-04-30 00:00:00,51.32852798053536,3.298327250608254,0.07692307692307693,10.333333333333325
2018-04-30 01:00:00,51.34312652068135,3.2872566909975487,0.10166666666666666,10.389583333333324
2018-04-30 02:00:00,51.55135731630467,3.3265193244323865,0.10512820512820513,10.430208333333326
2018-04-30 03:00:00,51.8863537906138,3.3477256317689332,0.11538461538461539,10.444791666666658
2018-04-30 04:00:00,51.811029411764785,3.3960784313725285,0.1111111111111111,10.535106382978714
2018-04-30 06:00:00,51.799754901960846,3.4052696078431155,0.12,10.632978723404246
2018-04-30 07:00:00,51.79169117647066,3.4031617647058603,0.12,10.770212765957439
2018-04-30 08:00:00,51.89478323406282,3.342189564069641,0.11538461538461539,10.975531914893612
2018-04-30 09:00:00,51.849875070720785,3.3747445733844104,0.1111111111111111,11.249999999999993
2018-04-30 10:00:00,51.525243272884516,3.606671185993494,0.17186557057246712,11.561192375886518
2018-04-30 11:00:00,50.73004305043057,4.17539975399752,0.23333333333333334,11.933333333333326
