,0
2020-07-09,4.69223405
2020-07-10,5.95072232
2020-07-11,5.30666026
2020-07-12,5.52663308
2020-07-13,5.201689523
2020-07-14,4.580367777
2020-07-15,4.639381099
2020-07-16,5.547511958
2020-07-17,3.388157992
2020-07-18,4.975266124
2020-07-19,4.058554207
2020-07-20,4.461333889
2020-07-21,5.307499147
2020-07-22,5.451653839
2020-07-23,2.713112255
2020-07-24,2.500719048
2020-07-25,2.204376252
2020-07-26,1.902922801
2020-07-27,1.7784473
2020-07-28,2.027124308
2020-07-29,0.874425126
2020-07-30,2.235531404
2020-07-31,1.729735214
2020-08-01,2.760083448
2020-08-02,2.867116535
2020-08-03,1.699429628
2020-08-04,1.808893914
2020-08-05,3.077788372
2020-08-06,2.664977587
2020-08-07,2.743028455
2020-08-08,1.764375585
2020-08-09,2.636259522
2020-08-10,3.156428884
2020-08-11,2.274790915
2020-08-12,1.882274912
2020-08-13,2.695068024
2020-08-14,3.113032763
2020-08-15,3.216281534
2020-08-16,2.51290165
2020-08-17,2.675979654
2020-08-18,2.84647448
2020-08-19,3.443286975
2020-08-20,3.478688886
2020-08-21,3.824003926
2020-08-22,2.673758781
2020-08-23,3.794627087
2020-08-24,3.530661605
2020-08-25,2.390077541
2020-08-26,2.654445423
2020-08-27,3.462316059
2020-08-28,1.677360688
2020-08-29,3.196338076
2020-08-30,2.865444515
2020-08-31,3.949906235
2020-09-01,2.583010099
2020-09-02,4.584846669
2020-09-03,2.152203955
2020-09-04,2.716942816
2020-09-05,2.777914448
2020-09-06,3.132200371
2020-09-07,3.4244985
2020-09-08,2.970413026
2020-09-09,3.566658415
2020-09-10,3.456908707
2020-09-11,4.226681687
2020-09-12,2.402780101
2020-09-13,2.964135408
2020-09-14,2.929334451
2020-09-15,4.827783798
2020-09-16,4.448551534
2020-09-17,3.522782243
2020-09-18,3.85236041
2020-09-19,3.360233075
2020-09-20,3.515914297
2020-09-21,4.131854869
2020-09-22,4.551563944
2020-09-23,3.594555811
2020-09-24,3.506452583
2020-09-25,3.673478874
2020-09-26,3.829547719
2020-09-27,4.095261662
2020-09-28,3.380768749
2020-09-29,3.351315551
2020-09-30,3.555831848
2020-10-01,4.322662922
2020-10-02,3.923090526
2020-10-03,3.971748389
2020-10-04,5.225680661
2020-10-05,3.120008777
2020-10-06,3.456148896
2020-10-07,4.009411605
2020-10-08,3.962476007
2020-10-09,4.282920223
2020-10-10,4.84833597
2020-10-11,4.530850883
2020-10-12,4.36376832
2020-10-13,4.382194826
2020-10-14,4.359466707
2020-10-15,3.029525303
2020-10-16,4.168130544
2020-10-17,4.641428629
2020-10-18,4.783268668
2020-10-19,5.121179269
2020-10-20,5.436215261
2020-10-21,4.404382755
2020-10-22,5.029132201
2020-10-23,5.163367103
2020-10-24,5.387310991
2020-10-25,4.105189309
2020-10-26,4.156616771
2020-10-27,4.41345663
2020-10-28,5.566016141
2020-10-29,4.731226869
2020-10-30,4.273029332
2020-10-31,4.166469363
2020-11-01,5.527218975
2020-11-02,5.729955648
2020-11-03,5.05407695
2020-11-04,4.592701335
2020-11-05,5.539889839
2020-11-06,4.576325942
2020-11-07,4.277060481
2020-11-08,5.398771298
2020-11-09,4.598255196
2020-11-10,4.145706454
2020-11-11,5.083708628
2020-11-12,4.54641289
2020-11-13,4.42267595
2020-11-14,4.414142191
2020-11-15,4.798646177
2020-11-16,4.998488101
2020-11-17,3.501058488
2020-11-18,4.045236117
2020-11-19,4.69477946
2020-11-20,3.680536527
2020-11-21,3.487111097
2020-11-22,4.08205802
2020-11-23,4.044994536
2020-11-24,4.487093386
2020-11-25,3.455554398
2020-11-26,4.031852088
2020-11-27,3.7436301
2020-11-28,4.120448488
2020-11-29,4.439436882
2020-11-30,4.453084252
2020-12-01,4.004415316
2020-12-02,4.127032466
2020-12-03,5.088420309
2020-12-04,4.360414661
2020-12-05,4.606991346
2020-12-06,4.051710733
2020-12-07,3.519650044
2020-12-08,4.863052162
2020-12-09,4.297037475
2020-12-10,3.750270698
2020-12-11,3.907133909
2020-12-12,2.784688694
2020-12-13,4.234759268
2020-12-14,3.803588189
2020-12-15,3.551806503
2020-12-16,4.737314714
2020-12-17,3.77868628
2020-12-18,3.54387622
2020-12-19,4.449407614
2020-12-20,2.912498494
2020-12-21,2.653694177
2020-12-22,1.668504463
2020-12-23,3.011597656
2020-12-24,3.942968169
2020-12-25,4.427590768
2020-12-26,3.218780981
2020-12-27,4.37710517
2020-12-28,2.131391306
2020-12-29,3.126375243
2020-12-30,3.220135322
2020-12-31,2.857276179
2021-01-01,2.371020969
2021-01-02,2.221648608
2021-01-03,2.916908175
2021-01-04,3.198938777
2021-01-05,2.433470816
2021-01-06,3.249663875
2021-01-07,2.776040571
2021-01-08,3.975853072
2021-01-09,4.076748179
2021-01-10,2.379220051
2021-01-11,2.701761599
2021-01-12,2.69395602
2021-01-13,2.691074665
2021-01-14,3.520978349
2021-01-15,2.304748887
2021-01-16,1.964875576
2021-01-17,3.040289644
2021-01-18,3.044684057
2021-01-19,2.00736429
2021-01-20,2.557580673
2021-01-21,2.791875672
2021-01-22,1.686659462
2021-01-23,2.683457188
2021-01-24,2.703183784
2021-01-25,2.057173909
2021-01-26,2.881703163
2021-01-27,3.070891952
2021-01-28,3.050640634
2021-01-29,2.324426118
2021-01-30,1.953999191
2021-01-31,1.776088639
2021-02-01,3.31474514
2021-02-02,1.029561332
2021-02-03,2.679316132
2021-02-04,2.906564794
2021-02-05,3.522097053
2021-02-06,2.297710439
2021-02-07,2.345155558
